,aave-v2_USDC_Ethereum,aave-v3_DAI_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,aave-v3_SUSDE_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDC_Avalanche,aave-v3_USDC_Base,aave-v3_USDC_Ethereum,aave-v3_USDC_Polygon,aave-v3_USDE_Ethereum,aave-v3_USDS_Ethereum,aave-v3_USDTB_Ethereum,aave-v3_USDT_Avalanche,aave-v3_USDT_Ethereum,aave-v3_USDT_Polygon,ethena-usde_SUSDE_Ethereum,euler-v2_USDC_Ethereum,euler-v2_USDT_Avalanche,fluid-lending_SUSDE_Ethereum,fluid-lending_USDC_Arbitrum,fluid-lending_USDC_Base,fluid-lending_USDC_Ethereum,fluid-lending_USDC_Polygon,fluid-lending_USDT_Ethereum,fluid-lending_USDT_Polygon,morpho-blue_BBQUSDC_Ethereum,morpho-blue_CSUSDC_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_GTUSDT_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_HYPERUSDC_Ethereum,morpho-blue_MWUSDC_Base,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SMUSDC_Base,morpho-blue_SPARKUSDC_Base,morpho-blue_SPDAI_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_STEAKUSDT_Ethereum,morpho-blue_SUSDE_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,morpho-blue_VBSHUSDC_Ethereum
2024-11-06,6.6655,3.77453,0.0,0.0,0.0,0.0,4.3739,0.0,4.18189,7.34446,11.04069,2.79186,0.0,0.0,0.0,6.55225,26.27105,12.9487,1.61584,0.0,0.0,8.35,9.04,11.05,0.0,10.97,0.0,0.0,0.0,5.80571,0.0,4.464,16.72926,0.0,0.0,1.73571,0.0,0.0,0.0,5.43522,0.0,0.0,9.11093,4.40061,16.73384,0.0,0.0,8.66634,0.0
2024-11-07,2.39054,3.63918,0.0,0.0,0.0,0.0,8.03598,0.0,5.94233,4.40127,4.17616,3.13836,0.0,0.0,0.0,8.42559,4.63127,13.16254,1.60982,0.0,0.0,8.39,9.21,8.96,0.0,9.39,0.0,0.0,0.0,7.47587,0.0,4.35288,5.68681,0.0,0.0,1.90374,0.0,0.0,0.0,9.01229,0.0,0.0,9.93378,4.3395,5.97811,0.0,0.0,7.03994,0.0
2024-11-08,5.05923,8.36112,0.0,0.0,0.0,0.0,8.2825,0.0,4.13464,4.48201,4.07902,3.33287,4.74513,0.0,0.0,4.55287,8.37215,12.89641,1.82488,0.0,0.0,8.03,10.94,8.1,0.0,12.11,0.0,0.0,0.0,9.65817,0.0,7.97748,3.98471,0.0,0.0,1.44923,0.0,0.0,0.0,10.8266,0.0,0.0,8.27978,7.93985,3.97624,0.0,0.0,8.28254,0.0
2024-11-09,4.44315,3.70187,0.0,0.0,0.0,0.0,8.45466,0.0,3.42766,4.43693,7.13339,3.07149,4.60989,0.0,0.0,4.49212,4.3059,12.78296,1.82199,0.0,0.0,8.41,9.58,8.34,0.0,9.54,0.0,0.0,0.0,7.24423,0.0,4.42997,2.75788,0.0,0.0,1.75374,0.0,0.0,0.0,7.52522,0.0,0.0,9.74739,4.42575,2.73634,0.0,0.0,8.13646,0.0
2024-11-10,7.35143,9.54125,0.0,0.0,0.0,0.0,10.01885,0.0,3.68116,4.53741,4.26158,3.08111,4.3461,0.0,0.0,6.67912,4.35611,12.69463,1.84279,0.0,0.0,9.77,8.89,22.24,0.0,8.87,0.0,0.0,0.0,9.17572,0.0,7.64606,2.65856,0.0,0.0,1.71319,0.0,0.0,0.0,10.89034,0.0,0.0,12.32443,7.66542,2.68318,0.0,0.0,10.71035,0.0
2024-11-11,5.44417,7.92052,0.0,0.0,0.0,0.0,8.36123,0.0,3.74277,7.01659,13.4633,3.7383,4.50643,0.0,0.0,4.51347,14.64082,12.12185,1.50225,0.0,0.0,7.77,10.3,8.78,0.0,17.94,0.0,0.0,0.0,18.93548,0.0,4.96366,12.86888,0.0,0.0,3.42035,0.0,0.0,0.0,14.71857,0.0,0.0,11.80283,2.63915,11.00359,0.0,0.0,12.86202,0.0
2024-11-12,4.47825,3.77976,0.0,0.0,0.0,0.0,8.36432,0.0,4.33285,4.54759,4.10745,4.21479,4.98365,0.0,0.0,4.49381,6.38248,12.10914,2.8353,0.0,0.0,11.47,10.24,9.24,0.0,20.17,0.0,0.0,0.0,15.50961,0.0,8.73874,20.45619,0.0,0.0,4.64517,0.0,0.0,0.0,15.50457,0.0,0.0,14.02921,9.47771,20.11913,0.0,0.0,17.466,0.0
2024-11-13,4.88485,3.36321,0.0,0.0,0.0,0.0,4.91235,0.0,14.57583,11.81532,7.75239,5.30768,4.21695,0.0,0.0,3.78769,8.61427,11.84714,3.91024,0.0,0.0,8.13,10.76,25.6,0.0,8.39,0.0,0.0,0.0,13.45434,0.0,5.82868,5.07569,0.0,0.0,7.75494,0.0,0.0,0.0,11.0338,0.0,0.0,10.18072,6.049,5.36501,0.0,0.0,13.26005,0.0
2024-11-14,4.56229,7.65359,0.0,0.0,0.0,0.0,11.52814,0.0,14.92916,4.28221,4.09338,5.31743,3.70655,0.0,0.0,4.13959,6.59012,28.39244,3.14167,0.0,0.0,15.51,12.65,22.88,0.0,10.51,0.0,0.0,0.0,10.94032,0.0,8.0104,9.53638,0.0,0.0,8.04011,0.0,0.0,0.0,17.92644,0.0,0.0,11.07916,8.38062,9.38636,0.0,0.0,15.88935,0.0
2024-11-15,0.76041,3.73557,0.0,0.0,0.0,0.0,9.09027,0.0,13.57236,4.16756,4.31143,5.08137,5.07925,0.0,0.0,4.17308,8.6146,27.85588,2.91111,0.0,0.0,10.48,13.23,10.76,0.0,14.54,0.0,0.0,0.0,10.24521,0.0,5.57376,5.249,0.0,0.0,2.84508,0.0,0.0,0.0,11.64996,0.0,0.0,12.02854,5.55189,5.27348,0.0,0.0,10.54518,0.0
2024-11-16,4.31753,3.77185,0.0,0.0,0.0,0.0,4.42905,0.0,13.53892,4.38309,6.09217,5.38378,5.09188,0.0,0.0,4.51392,3.90362,27.46868,3.71031,0.0,0.0,7.28,9.09,23.5,0.0,11.96,0.0,0.0,0.0,9.75001,0.0,5.36135,5.27178,0.0,0.0,6.28229,0.0,0.0,0.0,8.32596,0.0,0.0,16.08145,5.37533,5.30898,0.0,0.0,12.38613,0.0
2024-11-17,4.92988,3.56402,0.0,0.0,0.0,0.0,9.28555,0.0,16.87027,4.25904,6.3232,6.58324,5.28395,0.0,0.0,5.11032,4.07973,26.83802,3.58709,0.0,0.0,8.34,10.92,11.14,0.0,9.47,0.0,0.0,0.0,12.82932,0.0,6.98002,5.73593,0.0,0.0,5.39173,0.0,0.0,0.0,7.68616,0.0,0.0,10.9911,7.13201,5.74082,0.0,0.0,13.8086,0.0
2024-11-18,3.15325,3.78888,0.0,0.0,0.0,0.0,11.47242,0.0,11.55262,7.53857,10.26892,7.6952,10.96648,0.0,0.0,4.5509,11.7203,25.89078,3.98448,0.0,0.0,11.62,10.06,9.46,0.0,18.89,0.0,0.0,0.0,8.6794,0.0,8.11583,7.9364,0.0,0.0,2.2,0.0,0.0,0.0,7.99484,0.0,0.0,13.03958,8.02102,7.66577,0.0,0.0,10.62307,0.0
2024-11-19,2.81978,3.60604,0.0,0.0,0.0,0.0,11.28659,0.0,14.54303,13.06984,9.84672,15.34663,26.49437,0.0,0.0,13.1542,9.38464,24.4856,3.5911,0.0,0.0,11.08,16.77,10.34,0.0,11.62,0.0,0.0,0.0,12.16538,0.0,9.8677,11.51526,0.0,0.0,6.19671,0.0,0.0,0.0,11.11119,0.0,0.0,8.31865,10.21149,11.10446,0.0,0.0,19.251,0.0
2024-11-20,4.01491,3.75716,0.0,0.0,0.0,0.0,8.89659,0.0,4.26641,4.45949,10.35967,9.73544,6.9027,0.0,0.0,7.30469,15.40618,23.53169,6.58373,0.0,0.0,10.19,9.98,9.88,0.0,11.21,0.0,0.0,0.0,13.13196,0.0,8.03045,8.82991,0.0,0.0,7.04608,0.0,0.0,0.0,11.05584,0.0,0.0,8.50164,8.01987,8.75193,0.0,0.0,21.19693,0.0
2024-11-21,0.72982,3.71316,0.0,0.0,0.0,0.0,7.01707,0.0,4.30078,15.43948,7.22566,6.33015,10.35704,0.0,0.0,7.13824,10.43543,23.81209,3.03422,0.0,0.0,8.46,9.9,12.31,0.0,21.08,0.0,0.0,0.0,13.77841,0.0,6.27345,14.10828,0.0,0.0,4.42192,0.0,0.0,0.0,9.75082,0.0,0.0,9.64811,6.28275,14.01303,0.0,0.0,18.47303,0.0
2024-11-22,3.84597,20.3841,0.0,0.0,0.0,0.0,7.89295,0.0,13.7506,4.38637,10.3636,5.27411,5.69959,0.0,0.0,8.72636,8.12448,22.92173,3.95897,0.0,0.0,8.56,15.35,12.73,0.0,17.23,0.0,0.0,0.0,9.36977,0.0,6.20735,23.32653,0.0,0.0,7.5987,0.0,0.0,0.0,10.88672,0.0,0.0,14.84102,6.24141,23.27145,0.0,0.0,8.27024,0.0
2024-11-23,2.13948,22.27358,0.0,0.0,0.0,0.0,8.17713,0.0,11.1748,8.51858,4.40314,11.42305,4.88144,0.0,0.0,7.69435,11.82637,22.67978,3.99763,0.0,0.0,11.07,10.55,12.39,0.0,13.03,0.0,0.0,0.0,10.66717,0.0,5.77869,17.96463,0.0,0.0,2.81273,0.0,0.0,0.0,8.26023,0.0,0.0,13.0624,5.73641,17.88652,0.0,0.0,11.15297,0.0
2024-11-24,3.33876,3.66247,0.0,0.0,0.0,0.0,6.07749,0.0,11.08221,8.07459,11.29535,4.17771,7.56165,0.0,0.0,4.43791,7.08384,22.33804,3.621,0.0,0.0,8.27,9.78,12.6,0.0,13.47,0.0,0.0,0.0,8.80413,0.0,6.19048,7.85022,0.0,0.0,3.8573,0.0,0.0,0.0,11.43503,0.0,0.0,14.16124,6.19686,7.78556,0.0,0.0,8.07513,0.0
2024-11-25,2.96918,7.29815,0.0,0.0,0.0,0.0,8.31577,0.0,5.69846,13.03409,11.54359,4.14626,7.50436,0.0,0.0,4.5401,6.02868,21.95536,4.28615,0.0,0.0,14.86,9.46,19.45,0.0,11.2,0.0,0.0,0.0,10.54116,0.0,6.48294,7.82187,0.0,0.0,7.21586,0.0,0.0,0.0,15.38528,0.0,0.0,9.31021,6.40594,7.88437,0.0,0.0,9.79275,0.0
2024-11-26,3.93902,10.31909,0.0,0.0,0.0,0.0,6.66813,0.0,13.72263,10.87179,11.74298,15.18585,8.3856,0.0,0.0,4.52284,3.96141,21.05265,3.92391,0.0,0.0,11.28,17.31,19.24,0.0,10.72,0.0,0.0,0.0,11.9888,0.0,8.75117,5.225,0.0,0.0,7.47551,0.0,0.0,0.0,10.62576,0.0,0.0,13.97928,8.41644,5.22046,0.0,0.0,13.06265,0.0
2024-11-27,1.4416,59.32806,0.0,0.0,0.0,0.0,8.96836,0.0,3.89907,7.96685,4.44071,3.73544,9.55235,0.0,0.0,9.31937,4.43873,20.57981,3.99991,0.0,0.0,10.39,9.47,10.65,0.0,14.33,0.0,0.0,0.0,11.30234,0.0,7.66716,2.90431,0.0,0.0,3.79595,0.0,0.0,0.0,9.71309,0.0,0.0,12.75887,8.06109,2.8964,0.0,0.0,10.88687,0.0
2024-11-28,3.99852,14.84018,0.0,0.0,0.0,0.0,11.25165,0.0,4.42876,9.16588,7.51155,5.28395,5.66906,0.0,0.0,4.54547,7.92892,30.42471,5.86252,0.0,0.0,13.45,9.35,12.87,0.0,11.37,0.0,0.0,0.0,17.92781,0.0,10.4163,2.95627,0.0,0.0,3.68949,0.0,0.0,0.0,15.62238,0.0,0.0,15.77385,10.06364,2.93598,0.0,0.0,20.87565,0.0
2024-11-29,1.30444,9.22172,0.0,0.0,0.0,0.0,8.7626,0.0,6.25563,9.30167,8.88787,5.33938,5.70184,0.0,0.0,4.50273,10.84308,28.20761,6.37582,0.0,0.0,8.31,9.37,11.59,0.0,17.87,0.0,0.0,0.0,16.03702,0.0,5.76203,4.17485,0.0,0.0,4.16486,0.0,0.0,0.0,15.52079,0.0,0.0,16.55564,5.81813,4.17074,0.0,0.0,16.34649,0.0
2024-11-30,1.52933,29.43219,0.0,0.0,0.0,0.0,10.09178,0.0,10.45229,10.15352,7.87936,6.10852,5.7678,0.0,0.0,8.00385,11.43743,27.49355,6.31312,0.0,0.0,12.67,9.11,13.93,0.0,11.75,0.0,0.0,0.0,13.64448,0.0,6.29401,3.97085,0.0,0.0,7.49382,0.0,0.0,0.0,21.2757,0.0,0.0,19.61022,6.28792,3.97573,0.0,0.0,10.52254,0.0
2024-12-01,2.42034,18.45037,0.0,0.0,0.0,0.0,10.73202,0.0,6.81126,9.77064,12.57475,10.70087,7.46646,0.0,0.0,9.6278,11.54334,27.11621,4.07986,0.0,0.0,7.98,8.81,13.16,0.0,12.14,0.0,0.0,0.0,18.60122,0.0,7.98854,5.97621,0.0,0.0,6.32296,0.0,0.0,0.0,18.31602,0.0,0.0,14.28645,8.00967,5.90709,0.0,0.0,33.61409,0.0
2024-12-02,3.98199,2.80483,0.0,0.0,0.0,0.0,7.87611,0.0,4.8276,41.39938,13.21534,33.99875,2.80135,0.0,0.0,29.19696,10.39821,25.39213,4.40237,0.0,0.0,14.28,13.58,13.84,0.0,12.76,0.0,0.0,0.0,18.83654,0.0,10.15265,12.00518,0.0,0.0,7.62865,0.0,0.0,0.0,17.3199,0.0,0.0,17.54248,10.29016,11.96596,0.0,0.0,19.33412,0.0
2024-12-03,8.69616,5.10251,0.0,0.0,0.0,0.0,17.23806,0.0,4.29253,14.18216,9.78696,9.43193,8.27353,0.0,0.0,13.43745,6.87549,24.54905,3.76824,0.0,0.0,21.12,9.44,15.0,0.0,17.15,0.0,0.0,0.0,18.16663,0.0,14.27035,12.56472,0.0,0.0,7.18585,0.0,0.0,0.0,20.81909,0.0,0.0,15.4841,14.16306,12.6884,0.0,0.0,13.95335,0.0
2024-12-04,5.23838,6.81693,0.0,0.0,0.0,0.0,10.13546,0.0,4.23387,8.94287,9.53538,3.912,8.03058,0.0,0.0,16.55273,12.50056,24.64637,3.98293,0.0,0.0,14.62,9.1,12.77,0.0,30.29,0.0,0.0,0.0,15.86072,0.0,9.73048,18.94826,0.0,0.0,5.39435,0.0,0.0,0.0,14.71577,0.0,0.0,17.25386,9.72119,19.45392,0.0,0.0,13.86272,0.0
2024-12-05,5.20948,21.24263,0.0,0.0,0.0,0.0,22.8811,0.0,18.18134,29.44473,8.93284,42.52742,8.07266,0.0,0.0,9.34018,12.24078,26.50537,4.3143,0.0,0.0,16.95,34.59,14.28,0.0,35.75,0.0,0.0,0.0,29.93337,0.0,8.71663,37.82638,0.0,0.0,11.95191,0.0,0.0,0.0,24.25678,0.0,0.0,15.44586,9.53251,36.98709,0.0,0.0,56.57043,0.0
2024-12-06,5.97332,11.28961,0.0,0.0,0.0,0.0,6.95713,0.0,20.10326,10.78779,11.46015,15.0166,8.0856,0.0,0.0,14.38128,15.00002,26.29712,8.52844,0.0,0.0,12.12,17.93,11.78,0.0,22.79,0.0,0.0,0.0,18.67172,0.0,13.12523,6.94785,0.0,0.0,6.94922,0.0,0.0,0.0,12.21893,0.0,0.0,13.6047,13.22746,6.99176,0.0,0.0,19.33411,0.0
2024-12-07,2.82532,3.75729,0.0,0.0,0.0,0.0,13.34112,0.0,10.21413,4.53173,12.20375,9.64783,8.18917,0.0,0.0,4.50723,9.99912,26.11915,6.67122,0.0,0.0,16.67,20.73,13.9,0.0,16.05,0.0,0.0,0.0,16.78843,0.0,7.29617,6.08165,0.0,0.0,7.42316,0.0,0.0,0.0,19.71062,0.0,0.0,18.18713,7.32933,6.06798,0.0,0.0,15.6279,0.0
2024-12-08,3.62255,23.25792,0.0,0.0,0.0,0.0,11.44255,0.0,4.29424,19.81434,12.45385,7.85589,8.25935,0.0,0.0,6.69117,11.95202,24.62901,5.39035,0.0,0.0,16.19,12.98,15.92,0.0,21.37,0.0,0.0,0.0,19.53656,0.0,10.90328,6.99345,0.0,0.0,8.25882,0.0,0.0,0.0,17.92706,0.0,0.0,17.78604,10.92323,6.93365,0.0,0.0,26.28611,0.0
2024-12-09,4.32624,17.19528,0.0,0.0,0.0,0.0,12.09385,0.0,13.70164,13.3179,11.60937,13.23628,8.64381,0.0,0.0,17.25861,15.03792,24.50169,4.91991,0.0,0.0,12.43,11.11,17.39,0.0,25.92,0.0,38.15937,0.0,19.70557,0.0,11.15377,7.36501,0.0,0.0,8.64369,0.0,0.0,0.0,18.36397,0.0,0.0,25.01879,11.59012,7.36191,0.0,0.0,25.88364,0.0
2024-12-10,3.68089,9.97086,0.0,0.0,0.0,0.0,8.29718,0.0,11.74681,7.3712,8.78604,7.51642,7.49414,0.0,0.0,11.9057,7.47525,24.37669,4.80478,0.0,0.0,10.77,13.07,16.21,0.0,12.47,0.0,15.44598,0.0,19.81742,0.0,16.51683,7.23265,0.0,0.0,8.12221,0.0,0.0,0.0,26.19525,0.0,0.0,19.46822,19.33672,7.23446,0.0,0.0,14.81411,0.0
2024-12-11,3.95636,9.20825,0.0,0.0,0.0,0.0,9.10441,0.0,4.2571,15.02169,12.61775,10.64929,7.51988,0.0,0.0,14.46671,9.88393,23.99957,4.99592,0.0,0.0,11.22,12.41,13.78,0.0,20.26,0.0,16.91282,0.0,20.48293,0.0,10.98551,7.17772,0.0,0.0,8.19081,0.0,0.0,0.0,21.91205,0.0,0.0,17.03094,11.00936,7.18317,0.0,0.0,30.45706,0.0
2024-12-12,3.62574,4.80476,0.0,0.0,0.0,0.0,9.15552,0.0,13.41111,10.56378,10.25927,9.79441,7.09707,0.0,0.0,4.4312,12.95573,27.08571,8.88429,0.0,0.0,10.99,13.32,15.62,0.0,13.69,0.0,16.55953,0.0,14.95546,0.0,9.60159,6.78865,0.0,0.0,6.51663,0.0,0.0,0.0,16.52406,0.0,0.0,14.39563,9.35128,6.78922,0.0,0.0,15.03468,0.0
2024-12-13,3.85002,12.71311,0.0,0.0,0.0,0.0,12.88124,0.0,18.20027,12.48325,9.792,5.23119,7.21325,0.0,0.0,8.38286,8.50186,26.92772,20.36303,0.0,0.0,22.07,22.17,18.02,0.0,12.93,0.0,17.02647,0.0,13.7507,0.0,7.98978,26.59394,0.0,0.0,6.17856,0.0,0.0,0.0,16.25582,0.0,0.0,19.24616,8.02104,26.59466,0.0,0.0,15.41135,0.0
2024-12-14,4.16209,15.36803,0.0,0.0,0.0,0.0,9.495,0.0,21.20655,11.00819,10.25373,10.01638,7.49432,0.0,0.0,4.19405,7.82674,26.81781,15.29501,0.0,0.0,11.85,11.82,13.56,0.0,14.24,0.0,22.69788,0.0,13.95012,0.0,11.34258,15.50436,0.0,0.0,8.38257,0.0,0.0,0.0,14.73057,0.0,0.0,14.368,11.94035,15.49701,0.0,0.0,22.53855,0.0
2024-12-15,5.49253,12.86115,0.0,0.0,0.0,0.0,13.0776,0.0,8.7826,10.42644,10.99803,5.1904,7.54605,0.0,0.0,4.39797,9.52396,26.72828,7.33492,0.0,0.0,19.84,24.02,12.97,0.0,13.42,0.0,19.29523,0.0,15.111,0.0,9.98461,7.88316,0.0,0.0,7.3138,0.0,0.0,0.0,16.07063,0.0,0.0,17.11605,10.02127,7.72909,0.0,0.0,18.73334,0.0
2024-12-16,5.28613,6.85638,0.0,0.0,0.0,0.0,10.01331,0.0,10.72512,13.10755,10.36518,12.65666,7.55229,0.0,0.0,10.10772,12.33788,26.55562,23.322,0.0,0.0,12.41,18.9,14.35,0.0,15.85,0.0,17.58442,0.0,17.39914,0.0,9.67621,11.00221,0.0,0.0,7.84431,0.0,0.0,0.0,21.19587,0.0,0.0,19.02383,8.7276,11.00227,0.0,0.0,16.14477,0.0
2024-12-17,4.21571,6.87186,0.0,0.0,0.0,0.0,10.51138,0.0,15.63369,10.29893,12.13342,10.36455,7.56433,0.0,0.0,10.09064,12.11109,26.42194,4.48808,0.0,0.0,11.9,19.24,16.12,0.0,13.1,0.0,19.68274,0.0,15.15559,0.0,6.71047,8.43584,0.0,0.0,13.22129,0.0,0.0,0.0,16.11306,0.0,0.0,15.25932,7.31265,8.44862,0.0,0.0,20.03928,0.0
2024-12-18,5.57485,6.98634,0.0,0.0,0.0,0.0,11.26944,0.0,23.61682,12.50896,13.13297,7.18996,5.90153,0.0,0.0,10.18314,9.95758,26.29536,19.4888,0.0,0.0,18.03,23.42,15.13,0.0,14.46,0.0,43.47275,0.0,28.93197,0.0,21.1914,7.59574,0.0,0.0,7.33481,0.0,0.0,0.0,29.43863,0.0,0.0,16.09419,20.83312,7.59935,0.0,0.0,40.34149,0.0
2024-12-19,4.82431,7.17771,0.0,0.0,0.0,0.0,9.69125,0.0,9.70064,12.17848,10.53561,9.61333,5.99006,0.0,0.0,9.93428,11.79573,14.09278,19.56811,0.0,0.0,8.72,16.71,23.4,0.0,11.66,0.0,30.99002,0.0,25.26911,0.0,7.91173,17.4942,0.0,0.0,5.63711,0.0,0.0,0.0,19.31609,0.0,0.0,14.67069,7.44811,17.47823,0.0,0.0,28.41718,0.0
2024-12-20,6.19176,8.40739,0.0,0.0,0.0,0.0,7.39047,0.0,9.3252,13.71923,9.91224,6.85818,5.97399,0.0,0.0,9.34772,9.61369,14.18352,4.93913,0.0,0.0,10.54,18.39,15.34,0.0,15.86,0.0,22.35585,0.0,17.32144,0.0,6.00461,9.92298,0.0,0.0,12.57837,0.0,0.0,0.0,18.14262,0.0,0.0,14.45863,6.1722,9.87184,0.0,0.0,18.05999,0.0
2024-12-21,6.48189,8.08914,0.0,0.0,0.0,0.0,7.16835,0.0,13.88955,9.93794,9.73113,8.53219,5.99094,0.0,0.0,8.84618,9.42616,14.20325,5.44209,0.0,0.0,10.93,12.22,13.85,0.0,13.85,0.0,14.27364,0.0,16.29235,0.0,4.22396,8.92133,0.0,0.0,7.29261,0.0,0.0,0.0,25.98413,0.0,0.0,14.20756,4.17294,8.89271,0.0,0.0,11.37002,0.0
2024-12-22,7.00775,6.8539,0.0,0.0,0.0,0.0,7.2697,0.0,9.79406,9.62192,9.4475,7.38599,5.99965,0.0,0.0,8.63781,9.30197,14.27096,5.36712,0.0,0.0,11.17,10.86,13.96,0.0,11.55,0.0,21.25955,0.0,16.57326,0.0,4.07464,8.64227,0.0,0.0,7.17115,0.0,0.0,0.0,11.89644,0.0,0.0,13.28098,4.00789,8.57549,0.0,0.0,23.477,0.0
2024-12-23,7.21947,8.35221,0.0,0.0,0.0,0.0,6.43419,0.0,8.71108,9.73311,9.61844,6.40296,5.98034,0.0,0.0,9.20827,8.84582,14.27636,4.90687,0.0,0.0,12.79,15.59,15.86,0.0,12.04,0.0,24.05122,0.0,19.24921,0.0,9.21542,10.73992,0.0,0.0,6.17747,0.0,0.0,0.0,13.37683,0.0,0.0,15.11916,8.71992,10.90955,0.0,0.0,25.1817,0.0
2024-12-24,7.60217,7.99126,0.0,0.0,0.0,0.0,6.4516,0.0,7.84128,9.88199,9.33683,7.47884,6.00899,0.0,0.0,8.58205,9.07089,14.30905,4.72065,0.0,0.0,12.35,17.13,14.97,0.0,12.86,0.0,23.37871,0.0,24.72988,0.0,11.01436,14.24265,0.0,0.0,6.16886,0.0,0.0,0.0,17.82676,0.0,0.0,13.00264,10.36043,14.15176,0.0,0.0,28.0451,0.0
2024-12-25,7.70459,8.19061,0.0,0.0,0.0,0.0,6.50343,0.0,7.98677,10.15326,9.3848,7.24056,4.95542,0.0,0.0,8.53971,8.95857,14.34881,4.38124,0.0,0.0,11.4,12.33,14.39,0.0,13.15,0.0,22.59483,0.0,17.83027,0.0,5.34901,8.7958,0.0,0.0,5.74381,0.0,0.0,0.0,19.35709,0.0,0.0,11.86261,5.71733,8.76484,0.0,0.0,23.02643,0.0
2024-12-26,6.87556,11.83803,0.0,0.0,0.0,0.0,6.41388,0.0,8.43685,10.29741,9.03978,10.66714,5.04657,0.0,0.0,8.31023,9.27001,11.79436,5.63864,0.0,0.0,10.99,12.97,15.71,0.0,12.33,0.0,19.5371,0.0,15.05688,0.0,3.51069,9.3313,0.0,0.0,5.36815,0.0,0.0,0.0,14.33534,0.0,0.0,13.9931,3.62444,9.26433,0.0,0.0,14.71363,0.0
2024-12-27,6.70065,8.39666,0.0,0.0,0.0,0.0,6.331,0.0,9.08925,10.16327,8.85013,6.84067,5.65531,0.0,0.0,8.247,8.87536,11.92697,5.86601,0.0,0.0,11.77,13.5,18.45,0.0,12.39,0.0,17.42969,0.0,14.98073,0.0,3.88182,5.38498,0.0,0.0,8.36749,0.0,0.0,0.0,13.9959,0.0,0.0,12.17521,3.73395,5.56783,0.0,0.0,15.16398,0.0
2024-12-28,6.201,7.71085,0.0,0.0,0.0,0.0,6.32031,0.0,8.53532,10.01395,8.68955,6.51765,5.72274,0.0,0.0,7.60096,8.87717,11.96008,11.69628,0.0,0.0,12.14,16.52,14.96,0.0,11.95,0.0,19.20367,0.0,15.81012,0.0,5.4655,5.88807,0.0,0.0,6.36572,0.0,0.0,0.0,14.24318,0.0,0.0,12.62946,5.58013,5.88581,0.0,0.0,17.48924,0.0
2024-12-29,5.48664,8.35165,0.0,0.0,0.0,0.0,6.48425,0.0,9.08885,9.92251,8.85981,6.58046,6.55348,0.0,0.0,6.81821,8.61757,12.01818,7.98287,0.0,0.0,12.43,13.46,14.55,0.0,11.85,0.0,18.46335,0.0,16.99261,0.0,8.43677,5.72211,0.0,0.0,6.15271,0.0,0.0,0.0,12.48229,0.0,0.0,11.6791,7.26322,5.72358,0.0,0.0,16.8384,0.0
2024-12-30,7.33396,8.29702,0.0,0.0,0.0,0.0,7.01325,0.0,9.39863,9.18647,9.10696,6.81106,6.59644,0.0,0.0,7.78914,9.02755,12.04387,5.97077,0.0,0.0,11.35,13.56,13.88,0.0,10.93,0.0,16.97966,0.0,15.12196,0.0,7.00473,7.15007,0.0,0.0,7.0062,0.0,0.0,0.0,16.60652,0.0,0.0,13.24826,7.05184,7.30033,0.0,0.0,16.54202,0.0
2024-12-31,7.41595,8.10778,0.0,0.0,0.0,0.0,6.98671,0.0,9.48863,9.16578,9.04027,7.12855,6.50019,0.0,0.0,7.41604,8.17407,12.09662,6.92539,0.0,0.0,11.59,13.22,12.86,0.0,12.3,0.0,16.80432,0.0,13.76302,0.0,6.16826,5.47416,0.0,0.0,5.5924,0.0,0.0,0.0,18.24194,0.0,0.0,14.47727,6.16469,5.72676,0.0,0.0,15.45902,0.0
2025-01-01,8.48896,8.07168,0.0,0.0,0.0,0.0,7.34066,0.0,8.81198,10.00571,8.75766,6.94865,6.57813,0.0,0.0,6.08619,8.02466,12.11525,7.33053,0.0,0.0,11.52,12.52,13.07,0.0,12.04,0.0,14.67459,0.0,14.1582,0.0,6.35709,5.56581,0.0,0.0,7.69028,0.0,0.0,0.0,17.36065,0.0,0.0,13.83429,6.43184,5.56121,0.0,0.0,16.34891,0.0
2025-01-02,7.37747,7.17401,0.0,0.0,0.0,0.0,7.89329,0.0,7.41537,9.08394,8.71048,4.01788,6.88077,0.0,0.0,6.76524,8.32001,11.10897,6.73822,0.0,0.0,11.96,11.42,12.25,0.0,12.6,0.0,16.72434,0.0,16.00263,0.0,11.63444,5.42359,0.0,0.0,5.3317,0.0,0.0,0.0,15.81849,0.0,0.0,12.70638,10.20401,5.41889,0.0,0.0,17.83395,0.0
