,ethena-usde_SUSDE_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_USDT_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,morpho-blue_SPDAI_Ethereum,aave-v3_SUSDE_Ethereum,fluid-lending_USDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,aave-v3_USDE_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,aave-v3_USDS_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,fluid-lending_SUSDE_Ethereum,aave-v3_PT-EUSDE-29MAY2025_Ethereum,morpho-blue_SUSDE_Ethereum,morpho-blue_PT-USDE-31JUL2025_Ethereum,morpho-blue_HYUSDC_Ethereum,euler-v2_USDC_Base,euler-v2_USDC_Ethereum,morpho-blue_IMF-USDS_Ethereum,morpho-blue_BBQDAI_Ethereum,morpho-blue_MIDASUSDC_Ethereum,morpho-blue_USDE_Ethereum,morpho-blue_USDC_Ethereum,aave-v2_USDT_Polygon,aave-v2_USDT.E_Avalanche,morpho-aave_USDC_Ethereum,morpho-blue_GTAUSDC_Ethereum,morpho-blue_OHMSUSDS_Ethereum,morpho-blue_SAFE-STEAKUSDC_Ethereum,morpho-blue_SUSDS_Ethereum,morpho-blue_APRUSDC_Base,euler-v2_SUSDS_Ethereum,euler-v2_USDE_Ethereum,morpho-blue_STKCVXCRVUSDCWBTCWETH-MORPHO_Ethereum,morpho-blue_STKCVXCRVUSDETHCRV-MORPHO_Ethereum,morpho-blue_PT-SUSDE-27FEB2025_Ethereum,morpho-blue_RE7USDCP_Ethereum,morpho-blue_INDEUSDC_Base,euler-v2_SDAI_Ethereum,morpho-blue_PYTHUSDC_Base,morpho-aave_USDT_Ethereum,morpho-compound_USDT_Ethereum,morpho-blue_MJUSDC_Base,morpho-blue_USDC_Base,morpho-blue_AUSDC_Base,morpho-blue_STKCVXCRVUSDTWBTCWETH-MORPHO_Ethereum,morpho-compound_DAI_Ethereum,morpho-blue_LUMENUSDC_Base
2024-11-14,28.39244,0.0,4.13959,0.0,0.0,4.28221,11.07916,0.0,0.0,15.88935,5.31743,10.51,8.38062,0.0,0.0,0.0,17.92644,0.0,0.0,0.53016,10.94032,9.38636,7.8004,0.0,8.0104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00767,0.0,0.0,0.0,0.0,0.0,0.00053,0.97769,17.23995,3.65604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26856,62.68344,6.68457,0.0,0.0,0.0,0.0,4.54527,0.0
2024-11-15,27.85588,0.0,4.17308,0.0,0.0,4.16756,12.02854,0.0,0.0,10.54518,5.08137,14.54,5.55189,0.0,0.0,0.0,11.64996,0.0,0.0,0.53997,10.24521,5.27348,29.53606,0.0,5.57376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00792,0.0,0.0,0.0,0.0,0.0,0.00053,0.9307,2.67463,5.60802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.11034,62.3906,7.6563,0.0,0.0,0.0,0.0,4.54724,0.0
2024-11-16,27.46868,0.0,4.51392,0.0,0.0,4.38309,16.08145,0.0,0.0,12.38613,5.38378,11.96,5.37533,0.0,0.0,0.0,8.32596,0.0,0.0,0.50812,9.75001,5.30898,4.72114,0.0,5.36135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00818,0.0,0.0,0.0,0.0,0.0,0.0006,0.91596,16.31386,5.6914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29633,57.52983,7.6563,0.0,0.0,0.0,0.0,4.54724,0.0
2024-11-17,26.83802,0.0,5.11032,0.0,0.0,4.25904,10.9911,0.0,0.0,13.8086,6.58324,9.47,7.13201,0.0,0.0,0.0,7.68616,0.0,0.0,0.4778,12.82932,5.74082,6.0636,0.0,6.98002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.00843,0.0,0.0,0.0,0.0,0.0,0.00043,0.87847,18.86117,4.61544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.18625,32.64487,7.6563,0.0,0.0,0.0,0.0,4.54724,0.0
2024-11-18,25.89078,0.0,4.5509,0.0,0.0,7.53857,13.03958,0.0,0.0,10.62307,7.6952,18.89,8.02102,0.0,0.0,0.0,7.99484,0.0,0.0,2.37458,8.6794,7.66577,8.71885,0.0,8.11583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41573,0.0,0.0,0.0,0.0,0.0,0.00071,0.89763,11.64205,3.22208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77027,44.05772,7.6563,0.0,0.0,0.0,0.0,4.54724,0.0
2024-11-19,24.4856,0.0,13.1542,0.0,0.0,13.06984,8.31865,0.0,0.0,19.251,15.34663,11.62,10.21149,0.0,0.0,0.0,11.11119,0.0,0.0,2.81971,12.16538,11.10446,8.53056,0.0,9.8677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41596,0.0,0.0,0.0,0.0,0.0,0.00119,0.94781,10.3166,2.4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.23901,36.9103,7.6563,0.0,0.0,0.0,0.0,4.54724,0.0
2024-11-20,23.53169,0.0,7.30469,0.0,0.0,4.45949,8.50164,0.0,0.0,21.19693,9.73544,11.21,8.01987,0.0,0.0,0.0,11.05584,0.0,0.0,4.48014,13.13196,8.75193,6.09108,0.0,8.03045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41618,0.0,0.0,0.0,0.0,0.0,0.00085,0.89666,15.01276,1.9518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70154,33.77799,7.6563,0.0,0.0,0.0,0.0,4.54724,0.0
2024-11-21,23.81209,0.0,7.13824,0.0,0.0,15.43948,9.64811,0.0,0.0,18.47303,6.33015,21.08,6.28275,0.0,0.0,0.0,9.75082,0.0,0.0,4.92548,13.77841,14.01303,8.10143,0.0,6.27345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07386,0.0,0.0,0.0,0.0,0.0,0.00068,0.91098,2.572,4.4465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96355,14.66499,7.6563,0.0,0.0,0.0,0.0,4.54724,0.0
2024-11-22,22.92173,0.0,8.72636,0.0,0.0,4.38637,14.84102,0.0,0.0,8.27024,5.27411,17.23,6.24141,0.0,0.0,0.0,10.88672,0.0,0.0,5.62615,9.36977,23.27145,6.47381,0.0,6.20735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87203,0.0,0.0,0.0,0.0,0.0,0.00074,1.07029,14.20905,4.4556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4008,32.67133,9.20244,0.0,0.0,0.0,0.0,3.51684,0.0
2024-11-23,22.67978,0.0,7.69435,0.0,0.0,8.51858,13.0624,0.0,0.0,11.15297,11.42305,13.03,5.73641,0.0,0.0,0.0,8.26023,0.0,0.0,5.07428,10.66717,17.88652,4.80979,0.0,5.77869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87227,0.0,0.0,0.0,0.0,0.0,0.00108,1.16092,7.59202,4.46472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.46207,19.62059,9.27745,0.0,0.0,0.0,0.0,3.59033,0.0
2024-11-24,22.33804,0.0,4.43791,0.0,0.0,8.07459,14.16124,0.0,0.0,8.07513,4.17771,13.47,6.19686,0.0,0.0,0.0,11.43503,0.0,0.0,4.57799,8.80413,7.78556,2.75528,0.0,6.19048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87252,0.0,0.0,0.0,0.0,0.0,0.00065,1.05629,12.12856,4.47418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15552,26.04457,10.62364,0.0,0.0,0.0,0.0,5.30737,0.0
2024-11-25,21.95536,0.0,4.5401,0.0,0.0,13.03409,9.31021,0.0,0.0,9.79275,4.14626,11.2,6.40594,0.0,0.0,0.0,15.38528,0.0,0.0,4.83909,10.54116,7.88437,6.3529,0.0,6.48294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87277,0.0,0.0,0.0,0.0,0.0,0.00048,1.07632,12.82518,5.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08597,2.714,9.37748,0.0,0.0,0.0,0.0,5.68748,0.0
2024-11-26,21.05265,0.0,4.52284,0.0,0.0,10.87179,13.97928,0.0,0.0,13.06265,15.18585,10.72,8.41644,0.0,0.0,0.0,10.62576,0.0,0.0,5.76579,11.9888,5.22046,10.83521,0.0,8.75117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92383,0.0,0.0,0.0,0.0,0.0,0.00035,0.99657,14.53098,5.44288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86558,2.85108,6.21261,0.0,0.0,0.0,0.0,20.40508,0.0
2024-11-27,20.57981,0.0,9.31937,0.0,0.0,7.96685,12.75887,0.0,0.0,10.88687,3.73544,14.33,8.06109,0.0,0.0,0.0,9.71309,0.0,0.0,5.75439,11.30234,2.8964,8.00153,0.0,7.66716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.383,0.0,0.0,0.0,0.0,0.0,0.00124,0.95107,5.04734,6.96057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6137,4.24266,7.50392,0.0,0.0,0.0,0.0,21.81508,0.0
2024-11-28,30.42471,0.0,4.54547,0.0,0.0,9.16588,15.77385,0.0,0.0,20.87565,5.28395,11.37,10.06364,0.0,0.0,0.0,15.62238,0.0,0.0,5.76176,17.92781,2.93598,9.25487,0.0,10.4163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38326,0.0,0.0,0.0,0.0,0.0,0.00063,0.95467,15.0133,7.14279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85099,20.31181,4.38811,0.0,0.0,0.0,0.0,9.47538,0.0
2024-11-29,28.20761,0.0,4.50273,0.0,0.0,9.30167,16.55564,0.0,0.0,16.34649,5.33938,17.87,5.81813,0.0,0.0,0.0,15.52079,0.0,0.0,5.78831,16.03702,4.17074,8.76055,0.0,5.76203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38352,0.0,0.0,0.0,0.0,0.0,0.00131,0.96273,4.55499,7.33762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92979,17.4306,8.9769,0.0,0.0,0.0,0.0,10.09821,0.0
2024-11-30,27.49355,0.0,8.00385,0.0,0.0,10.15352,19.61022,0.0,0.0,10.52254,6.10852,11.75,6.28792,0.0,0.0,0.0,21.2757,0.0,0.0,5.63457,13.64448,3.97573,4.35139,0.0,6.29401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38378,0.0,0.0,0.0,0.0,0.0,0.00074,0.90374,5.14115,15.50188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71996,17.15085,9.25002,0.0,0.0,0.0,0.0,9.90044,0.0
2024-12-01,27.11621,0.0,9.6278,0.0,0.0,9.77064,14.28645,0.0,0.0,33.61409,10.70087,12.14,8.00967,0.0,0.0,0.0,18.31602,0.0,0.0,5.7895,18.60122,5.90709,6.63297,0.0,7.98854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38404,0.0,0.0,0.0,0.0,0.0,0.00085,0.8827,8.28901,15.52937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52241,24.88037,9.743,0.0,0.0,0.0,0.0,9.96643,0.0
2024-12-02,25.39213,0.0,29.19696,0.0,0.0,41.39938,17.54248,0.0,0.0,19.33412,33.99875,12.76,10.29016,0.0,0.0,0.0,17.3199,0.0,0.0,26.42704,18.83654,11.96596,9.62497,0.0,10.15265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38431,0.0,0.0,0.0,0.0,0.0,0.00067,0.97597,13.96976,6.64374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33599,15.29026,9.62394,0.0,0.0,0.0,0.0,10.04377,0.0
2024-12-03,24.54905,0.0,13.43745,0.0,0.0,14.18216,15.4841,0.0,0.0,13.95335,9.43193,17.15,14.16306,0.0,0.0,0.0,20.81909,0.0,0.0,16.24845,18.16663,12.6884,13.0747,0.0,14.27035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38457,0.0,0.0,0.0,0.0,0.0,0.0007,0.93323,33.56451,6.69717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.19673,35.74618,12.45393,0.0,0.0,0.0,0.0,10.02951,0.0
2024-12-04,24.64637,0.0,16.55273,0.0,0.0,8.94287,17.25386,0.0,0.0,13.86272,3.912,30.29,9.72119,0.0,0.0,0.0,14.71577,0.0,0.0,7.96007,15.86072,19.45392,7.63604,0.0,9.73048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38483,0.0,0.0,0.0,0.0,0.0,0.00759,1.01628,19.7143,11.64592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.46111,29.06145,10.76252,0.0,0.0,0.0,0.0,9.92923,0.0
2024-12-05,26.50537,0.0,9.34018,0.0,0.0,29.44473,15.44586,0.0,0.0,56.57043,42.52742,35.75,9.53251,0.0,0.0,0.0,24.25678,0.0,0.0,24.19977,29.93337,36.98709,6.10236,0.0,8.71663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38509,0.0,0.0,0.0,0.0,0.0,0.00636,1.04211,19.71862,12.15175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.49281,26.8345,11.98327,0.0,0.0,0.0,0.0,10.05172,0.0
2024-12-06,26.29712,0.0,14.38128,0.0,0.0,10.78779,13.6047,0.0,0.0,19.33411,15.0166,22.79,13.22746,0.0,0.0,0.0,12.21893,0.0,0.0,11.38934,18.67172,6.99176,7.71322,0.0,13.12523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38535,0.0,0.0,0.0,0.0,0.0,0.00618,1.01719,22.96393,12.68829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.39556,24.01175,13.09655,0.0,0.0,0.0,0.0,20.84544,0.0
2024-12-07,26.11915,0.0,4.50723,0.0,0.0,4.53173,18.18713,0.0,0.0,15.6279,9.64783,16.05,7.32933,0.0,0.0,0.0,19.71062,0.0,0.0,7.44576,16.78843,6.06798,7.04324,0.0,7.29617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26619,0.0,0.0,0.0,0.0,0.0,0.00373,0.94762,10.18755,13.24628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.97394,23.97829,14.32937,0.0,0.0,0.0,0.0,20.41081,0.0
2024-12-08,24.62901,0.0,6.69117,0.0,0.0,19.81434,17.78604,0.0,0.0,26.28611,7.85589,21.37,10.92323,0.0,0.0,0.0,17.92706,0.0,0.0,28.25749,19.53656,6.93365,5.95823,0.0,10.90328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26645,0.0,0.0,0.0,0.0,0.0,0.00196,0.77814,12.77175,13.82957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68562,16.85169,13.1145,0.0,0.0,0.0,0.0,15.93737,0.0
2024-12-09,24.50169,0.0,17.25861,0.0,0.0,13.3179,25.01879,0.0,0.0,25.88364,13.23628,25.92,11.59012,0.0,0.0,38.15937,18.36397,0.0,0.0,10.45121,19.70557,7.36191,18.85948,0.0,11.15377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26671,0.0,0.0,0.0,0.0,0.0,0.00054,0.71629,2.96612,14.43747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17046,6.7844,16.01811,0.0,0.0,0.0,0.0,15.91568,0.0
2024-12-10,24.37669,0.0,11.9057,0.0,0.0,7.3712,19.46822,0.0,0.0,14.81411,7.51642,12.47,19.33672,0.0,0.0,15.44598,26.19525,0.0,0.0,14.71796,19.81742,7.23446,9.54414,0.0,16.51683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22574,0.0,0.0,0.0,0.0,0.0,0.00086,0.7172,13.10212,15.0718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84659,6.46077,16.46467,0.0,0.0,0.0,0.0,23.10604,0.0
2024-12-11,23.99957,0.0,14.46671,0.0,0.0,15.02169,17.03094,0.0,0.0,30.45706,10.64929,20.26,11.00936,0.0,0.0,16.91282,21.91205,0.0,0.0,8.27733,20.48293,7.18317,2.84841,0.0,10.98551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22581,0.0,0.0,0.0,0.0,0.0,0.00241,0.76832,14.15929,33.24908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36862,12.41056,17.42833,0.0,0.0,0.0,0.0,10.89934,0.0
2024-12-12,27.08571,0.0,4.4312,0.0,0.0,10.56378,14.39563,0.0,0.0,15.03468,9.79441,13.69,9.35128,0.0,0.0,16.55953,16.52406,0.0,0.0,8.1206,14.95546,6.78922,5.1667,0.0,9.60159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76675,0.0,0.0,0.0,0.0,0.0,0.00058,0.7153,12.95756,8.93399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.08449,15.00058,5.56681,0.0,0.0,0.0,0.0,10.41843,0.0
2024-12-13,26.92772,0.0,8.38286,0.0,0.0,12.48325,19.24616,0.0,0.0,15.41135,5.23119,12.93,8.02104,0.0,0.0,17.02647,16.25582,0.0,0.0,8.04844,13.7507,26.59466,5.93563,0.0,7.98978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18829,0.0,0.0,0.0,0.0,0.0,0.00056,0.69794,13.80924,8.96977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.88384,22.0377,8.41925,0.0,0.0,0.0,0.0,9.97166,0.0
2024-12-14,26.81781,0.0,4.19405,0.0,0.0,11.00819,14.368,0.0,0.0,22.53855,10.01638,14.24,11.94035,0.0,0.0,22.69788,14.73057,0.0,0.0,16.04141,13.95012,15.49701,6.36095,0.0,11.34258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.52664,0.0,0.0,0.0,0.0,0.0,0.00048,0.72402,14.95873,8.91806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.35734,19.80155,8.43038,0.0,0.0,0.0,0.0,8.78632,0.0
2024-12-15,26.72828,0.0,4.39797,0.0,0.0,10.42644,17.11605,0.0,0.0,18.73334,5.1904,13.42,10.02127,0.0,0.0,19.29523,16.07063,0.0,0.0,7.80167,15.111,7.72909,5.06994,0.0,9.98461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53193,0.0,0.0,0.0,0.0,0.0,0.00033,0.71248,20.36265,8.94958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.87119,17.48661,7.88665,0.0,0.0,0.0,0.0,3.68081,0.0
2024-12-16,26.55562,0.0,10.10772,0.0,0.0,13.10755,19.02383,0.0,0.0,16.14477,12.65666,15.85,8.7276,0.0,0.0,17.58442,21.19587,0.0,0.0,7.64525,17.39914,11.00227,13.09347,0.0,9.67621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.53723,0.0,29.53846,0.0,0.0,0.0,0.00122,0.67567,19.73431,8.98205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48277,20.63613,9.77007,0.0,0.0,0.0,0.0,6.69535,0.0
2024-12-17,26.42194,0.0,10.09064,0.0,0.0,10.29893,15.25932,0.0,0.0,20.03928,10.36455,13.1,7.31265,0.0,0.0,19.68274,16.11306,0.0,0.0,8.21755,15.15559,8.44862,8.36263,0.0,6.71047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63657,0.0,26.91629,0.0,0.0,0.0,0.00175,0.63669,15.3096,9.03764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3242,19.18438,19.20027,0.0,0.0,0.0,0.0,6.94582,0.0
2024-12-18,26.29536,0.0,10.18314,0.0,0.0,12.50896,16.09419,0.0,0.0,40.34149,7.18996,14.46,20.83312,0.0,0.0,43.47275,29.43863,0.0,0.0,8.25461,28.93197,7.59935,8.87521,0.0,21.1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.29685,0.0,24.76072,0.0,0.0,0.0,0.00067,0.62162,20.45609,9.07194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6543,13.48555,28.98181,0.0,0.0,0.0,0.0,6.79725,0.0
2024-12-19,14.09278,0.0,9.93428,0.0,0.0,12.17848,14.67069,0.0,0.0,28.41718,9.61333,11.66,7.44811,0.0,0.0,30.99002,19.31609,0.0,0.0,10.5475,25.26911,17.47823,8.30982,0.0,7.91173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.30598,0.0,19.80527,0.0,0.0,0.0,0.0025,0.65976,17.57446,9.10799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15808,6.98981,23.4551,0.0,0.0,0.0,0.0,18.87701,0.0
2024-12-20,14.18352,0.0,9.34772,0.0,0.0,13.71923,14.45863,0.0,0.0,18.05999,6.85818,15.86,6.1722,0.0,0.0,22.35585,18.14262,0.0,0.0,19.41621,17.32144,9.87184,7.80425,0.0,6.00461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3151,0.0,17.64031,0.0,0.0,0.0,0.00375,0.64742,23.18629,9.1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.62541,20.96026,18.11864,0.0,0.0,0.0,0.0,10.86286,0.0
2024-12-21,14.20325,0.0,8.84618,0.0,0.0,9.93794,14.20756,0.0,0.0,11.37002,8.53219,13.85,4.17294,0.0,0.0,14.27364,25.98413,0.0,0.0,8.06441,16.29235,8.89271,6.48146,0.0,4.22396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32423,0.0,17.32187,0.0,0.0,0.0,0.0041,0.62619,24.41497,9.18564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.45043,21.47371,17.03993,0.0,0.0,0.0,0.0,10.88781,0.0
2024-12-22,14.27096,0.0,8.63781,0.0,0.0,9.62192,13.28098,0.0,0.0,23.477,7.38599,11.55,4.00789,0.0,0.0,21.25955,11.89644,0.0,0.0,7.86776,16.57326,8.57549,5.47055,0.0,4.07464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49442,0.0,16.90513,0.0,0.0,0.0,0.00278,0.63347,26.67729,9.22717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53077,20.5808,16.62603,0.0,0.0,0.0,0.0,10.69969,0.0
2024-12-23,14.27636,0.0,9.20827,0.0,0.0,9.73311,15.11916,0.0,0.0,25.1817,6.40296,12.04,8.71992,0.0,0.0,24.05122,13.37683,0.0,0.0,10.58229,19.24921,10.90955,5.42304,0.0,9.21542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26814,0.0,16.3715,0.0,0.0,0.0,0.00158,0.57671,27.60066,9.27075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03261,19.00458,14.57754,0.0,0.0,0.0,0.0,10.78074,0.0
2024-12-24,14.30905,0.0,8.58205,0.0,0.0,9.88199,13.00264,0.0,0.0,28.0451,7.47884,12.86,10.36043,0.0,0.0,23.37871,17.82676,0.0,0.0,7.66272,24.72988,14.15176,5.39812,0.0,11.01436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47218,0.0,14.95202,0.0,0.0,0.0,0.0027,0.6022,29.28916,9.31607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66227,23.28566,18.17274,0.0,0.0,0.0,0.0,10.74766,0.0
2024-12-25,14.34881,0.0,8.53971,0.0,0.0,10.15326,11.86261,0.0,0.0,23.02643,7.24056,13.15,5.71733,0.0,0.0,22.59483,19.35709,0.0,0.0,8.05469,17.83027,8.76484,5.19897,0.0,5.34901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4751,0.0,15.97144,0.0,0.0,0.0,0.00251,0.55481,29.75728,9.3634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.30083,23.36505,16.64351,0.0,0.0,0.0,0.0,8.80111,0.0
2024-12-26,11.79436,0.0,8.31023,0.0,0.0,10.29741,13.9931,0.0,0.0,14.71363,10.66714,12.33,3.62444,0.0,0.0,19.5371,14.33534,0.0,0.0,8.02035,15.05688,9.26433,5.08446,0.0,3.51069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57203,0.0,24.65471,0.0,0.0,0.0,0.00222,0.56607,26.11382,9.41278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89091,31.39362,16.62494,0.0,0.0,0.0,0.0,8.7734,0.0
2024-12-27,11.92697,0.0,8.247,0.0,0.0,10.16327,12.17521,0.0,0.0,15.16398,6.84067,12.39,3.73395,0.0,0.0,17.42969,13.9959,0.0,0.0,7.71877,14.98073,5.56783,5.10151,0.0,3.88182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59754,0.0,14.73684,0.0,0.0,0.0,0.00175,0.51801,25.36183,9.46392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.41837,35.26014,18.87297,0.0,0.0,0.0,0.0,8.79023,0.0
